start,qty_actual,timestamp,machine,material,quality,other,date,version,shift_work,qty_plan,department_id,line_id,process_id,% Plan,ST Plan,ST Actual
0,0,1615019515,1,1,1,1,06-03-21,1,0,1300,1,1,1,0.001,22,0.001
1,3964,1615019521,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3965,1615019550,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3966,1615019596,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3967,1615019620,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3968,1615019627,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3969,1615019691,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3970,1615019721,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3971,1615019753,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3972,1615019778,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3973,1615019805,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3974,1615019815,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3975,1615019860,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3976,1615019882,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3977,1615019899,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3978,1615019966,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3979,1615019990,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3980,1615019998,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3981,1615020024,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3982,1615020033,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3983,1615020088,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3984,1615020095,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3985,1615020146,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3986,1615020178,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3987,1615020186,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3988,1615020217,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3989,1615020239,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3990,1615020277,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3991,1615020284,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3992,1615020330,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3993,1615020349,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3994,1615020405,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3995,1615020421,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3996,1615020453,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3997,1615020492,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3998,1615020523,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,3999,1615020540,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4000,1615020549,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4001,1615020592,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4002,1615020631,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4003,1615020639,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4004,1615020673,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4005,1615020684,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4006,1615020712,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4007,1615020769,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4008,1615020785,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4009,1615020816,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4010,1615020857,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4011,1615020888,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4012,1615020915,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4013,1615020925,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4014,1615020969,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4015,1615020984,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4016,1615021014,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4017,1615021024,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4018,1615021075,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4019,1615021084,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4020,1615021139,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4021,1615021147,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4022,1615021200,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4023,1615021207,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4024,1615021274,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4025,1615021287,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4026,1615021386,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4027,1615021405,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4028,1615021412,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4029,1615021429,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4030,1615021479,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4031,1615021525,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4032,1615021533,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4033,1615021584,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4034,1615021601,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4035,1615021683,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4036,1615021713,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4037,1615021752,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4038,1615021777,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4039,1615021809,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4040,1615021841,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4041,1615021883,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4042,1615021907,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4043,1615021946,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4044,1615021974,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4045,1615022024,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4046,1615022032,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4047,1615022074,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4048,1615022105,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4049,1615022141,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4050,1615022171,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4051,1615022182,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4052,1615022221,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4053,1615022236,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4054,1615022274,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4055,1615022312,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4056,1615022336,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4057,1615022386,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4058,1615022401,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4059,1615022432,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4060,1615022457,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4061,1615022486,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4062,1615022496,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4063,1615022537,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4064,1615022549,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4065,1615022576,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4066,1615022610,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4067,1615022617,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4068,1615022667,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4069,1615022680,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4070,1615022712,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4071,1615022739,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4072,1615022783,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4073,1615022820,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4074,1615022877,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4075,1615022903,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4076,1615022918,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4077,1615022925,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4078,1615022963,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4079,1615022989,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4080,1615023005,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4081,1615023016,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4082,1615023078,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4083,1615023106,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4084,1615023123,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4085,1615023172,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4086,1615023195,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4087,1615023225,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4088,1615023266,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4089,1615023327,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4090,1615023395,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4091,1615023478,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4092,1615023531,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4093,1615023544,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4094,1615023612,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4095,1615023650,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4096,1615023695,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4097,1615023719,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4098,1615023771,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4099,1615023796,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4100,1615023834,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4101,1615023859,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4102,1615023895,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4103,1615023906,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4104,1615023941,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4105,1615023978,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4106,1615024008,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4107,1615024025,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4108,1615024061,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4109,1615024086,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4110,1615024117,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4111,1615024132,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4112,1615024183,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4113,1615024194,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4114,1615024219,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4115,1615024229,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4116,1615024254,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4117,1615024267,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4118,1615024292,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4119,1615024311,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4120,1615024336,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4121,1615024348,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4122,1615024374,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4123,1615024391,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4124,1615024414,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4125,1615024444,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4126,1615024469,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4127,1615024502,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4128,1615024549,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4129,1615024589,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4130,1615024644,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4131,1615024726,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4132,1615024743,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4133,1615024769,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4134,1615024784,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4135,1615024832,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4136,1615024861,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4137,1615024891,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4138,1615024919,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4139,1615024943,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4140,1615024989,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4141,1615024996,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4142,1615025431,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4143,1615025474,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4144,1615025513,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4145,1615025531,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4146,1615025539,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4147,1615025588,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4148,1615025606,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4149,1615025613,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4150,1615025662,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4151,1615025698,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4152,1615025705,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4153,1615025742,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4154,1615025767,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4155,1615025803,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4156,1615025837,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4157,1615025861,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4158,1615025889,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4159,1615025905,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4160,1615025935,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4161,1615025951,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4162,1615025988,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4163,1615025997,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4164,1615026035,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4165,1615026071,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4166,1615026090,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4167,1615026123,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4168,1615026149,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4169,1615026165,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4170,1615026193,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4171,1615026211,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4172,1615026239,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4173,1615026256,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4174,1615026280,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4175,1615026300,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4176,1615026309,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4177,1615026334,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4178,1615026363,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4179,1615026394,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4180,1615026406,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4181,1615026429,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4182,1615026465,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4183,1615026499,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4184,1615026519,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4185,1615026545,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4186,1615026594,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4187,1615026633,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4188,1615026669,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4189,1615026704,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4190,1615026720,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4191,1615026727,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4192,1615026752,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4193,1615026772,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4194,1615026789,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4195,1615026835,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4196,1615026856,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4197,1615026875,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4198,1615026916,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4199,1615026932,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4200,1615026954,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4201,1615027023,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4202,1615027032,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4203,1615027043,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4204,1615027104,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4205,1615027164,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4206,1615027210,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4207,1615027231,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4208,1615027270,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4209,1615027298,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4210,1615027310,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4211,1615027345,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4212,1615027374,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4213,1615027416,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4214,1615027455,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4215,1615027488,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4216,1615027508,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4217,1615027555,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4218,1615027615,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4219,1615027640,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4220,1615027677,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4221,1615027724,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4222,1615027764,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4223,1615027780,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4224,1615027809,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4225,1615027838,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4226,1615027867,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4227,1615027910,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4228,1615027921,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4229,1615027969,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4230,1615027995,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4231,1615028756,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4232,1615028772,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4233,1615028813,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4234,1615028839,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4235,1615028862,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4236,1615028870,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4237,1615028912,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4238,1615028932,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4239,1615028967,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
