start,qty_actual,timestamp,machine,material,quality,other,date,version,shift_work,qty_plan,department_id,line_id,process_id,% Plan,ST Plan,ST Actual
1,4520,1615037085,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4521,1615037157,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4522,1615037204,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4523,1615037223,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4524,1615037242,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4525,1615037260,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4526,1615037287,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4527,1615037304,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4528,1615037339,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4529,1615037371,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4530,1615037410,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4531,1615037434,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4532,1615037454,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4533,1615037487,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4534,1615037517,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4535,1615037531,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4536,1615037564,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4537,1615037595,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4538,1615037612,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4539,1615037632,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4540,1615037664,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4541,1615037684,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4542,1615037701,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4543,1615037720,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4544,1615037738,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4545,1615037762,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4546,1615037780,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4547,1615037801,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4548,1615037818,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4549,1615037825,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4550,1615037860,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4551,1615037881,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4552,1615037909,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4553,1615037946,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4554,1615037981,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4555,1615037996,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4556,1615038024,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4557,1615038039,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4558,1615038063,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4559,1615038090,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4560,1615038110,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4561,1615038144,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4562,1615038174,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4563,1615038191,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4564,1615038199,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4565,1615038229,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4566,1615038258,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4567,1615038286,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4568,1615038311,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4569,1615038334,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4570,1615038350,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4571,1615038375,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4572,1615038391,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4573,1615038413,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4574,1615038453,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4575,1615038485,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4576,1615038517,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4577,1615038532,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4578,1615038562,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4579,1615038585,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4580,1615038631,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4581,1615038672,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4582,1615038704,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4583,1615038734,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4584,1615038750,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4585,1615038767,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4586,1615038783,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4587,1615038802,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4588,1615038832,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4589,1615038863,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4590,1615038897,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4591,1615038930,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4592,1615038962,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4593,1615038990,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4594,1615039019,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4595,1615039046,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4596,1615039062,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4597,1615039115,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4598,1615039140,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4599,1615039175,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4600,1615039204,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4601,1615039240,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4602,1615039268,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4603,1615039295,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4604,1615039327,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4605,1615039357,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4606,1615039374,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4607,1615039433,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4608,1615039460,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4609,1615039488,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4610,1615039513,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4611,1615039530,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4612,1615039563,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4613,1615039588,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4614,1615039607,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4615,1615039634,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4616,1615039642,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4617,1615039659,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4618,1615039688,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4619,1615039711,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4620,1615039765,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4621,1615039781,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4622,1615039807,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4623,1615039860,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4624,1615039881,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4625,1615039910,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4626,1615039949,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4627,1615039965,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4628,1615040043,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4629,1615040067,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4630,1615040091,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4631,1615040098,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4632,1615040104,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4633,1615040132,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4634,1615040164,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4635,1615040180,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4636,1615040199,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4637,1615040249,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4638,1615040268,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4639,1615040283,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4640,1615040302,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4641,1615040333,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4642,1615040375,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4643,1615040432,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4644,1615040516,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4645,1615040542,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4646,1615040587,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4647,1615040604,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4648,1615040667,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4649,1615040704,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4650,1615040730,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4651,1615040764,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4652,1615040808,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4653,1615040815,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4654,1615040905,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4655,1615040942,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4656,1615040981,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4657,1615041006,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4658,1615041054,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4659,1615041078,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4660,1615041123,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4661,1615041149,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4662,1615041175,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4663,1615041201,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4664,1615041216,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4665,1615041245,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4666,1615041277,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4667,1615041283,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4668,1615041342,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4669,1615041374,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4670,1615041478,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4671,1615041490,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4672,1615041502,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4673,1615041536,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4674,1615041555,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4675,1615041562,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4676,1615041588,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4677,1615041618,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4678,1615041642,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4679,1615041674,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4680,1615041698,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4681,1615041713,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4682,1615041742,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4683,1615041758,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4684,1615041793,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4685,1615041826,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4686,1615041835,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4687,1615041878,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4688,1615041917,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4689,1615041969,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4690,1615042006,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4691,1615042028,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4692,1615042053,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4693,1615042092,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4694,1615042112,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4695,1615042133,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4696,1615042163,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4697,1615042184,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4698,1615042211,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4699,1615042237,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4700,1615042255,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4701,1615042293,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4702,1615042332,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4703,1615042368,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4704,1615042401,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4705,1615042423,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4706,1615042439,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4707,1615042482,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4708,1615042502,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4709,1615042534,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4710,1615042590,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4711,1615042622,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4712,1615042643,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4713,1615042671,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4714,1615042692,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4715,1615042730,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4716,1615042737,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4717,1615042743,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4718,1615042748,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4719,1615042754,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4720,1615044738,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4721,1615044798,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4722,1615044828,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4723,1615044870,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4724,1615044899,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4725,1615044932,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4726,1615044958,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4727,1615044992,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4728,1615045017,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4729,1615045055,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4730,1615045083,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4731,1615045131,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4732,1615045171,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4733,1615045233,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4734,1615045249,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4735,1615045281,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4736,1615045321,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4737,1615045348,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4738,1615045378,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4739,1615045403,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4740,1615045432,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4741,1615045457,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4742,1615045475,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4743,1615045513,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4744,1615045548,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4745,1615045555,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4746,1615045827,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4747,1615045865,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4748,1615045881,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4749,1615045903,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4750,1615045939,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4751,1615045981,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4752,1615046000,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4753,1615046020,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4754,1615046062,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4755,1615046078,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4756,1615046105,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4757,1615046120,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4758,1615046137,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4759,1615046182,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4760,1615046198,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4761,1615046239,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4762,1615046267,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4763,1615046275,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4764,1615046358,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4765,1615046374,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4766,1615046407,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4767,1615046439,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4768,1615046467,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4769,1615046483,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4770,1615046499,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4771,1615046515,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4772,1615046534,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4773,1615046555,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4774,1615046580,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4775,1615046599,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4776,1615046620,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4777,1615046651,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4778,1615046678,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4779,1615046712,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4780,1615046731,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4781,1615046784,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4782,1615046825,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4783,1615046845,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4784,1615046851,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4785,1615046893,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4786,1615046928,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4787,1615046934,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4788,1615047027,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4789,1615047067,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4790,1615047073,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4791,1615047191,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4792,1615047198,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4793,1615047229,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4794,1615047253,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4795,1615047285,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4796,1615047305,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4797,1615047346,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4798,1615047365,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4799,1615047403,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
1,4800,1615047436,1,1,1,1,06-03-21,1,0,1300,1,1,1,0,22,0
